  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-13           75.51903865            0.00000000        1721.95844482       -20061.85999333       -18339.90154851 
  3.0500e-13           75.93520124            0.00000000        1731.44763738       -20080.82601839       -18349.37838101 
  3.1000e-13           76.38082228            0.00000000        1741.60853078       -20101.13882293       -18359.53029215 
  3.1500e-13           76.85900761            0.00000000        1752.51194377       -20122.93991841       -18370.42797463 
  3.2000e-13           77.37173739            0.00000000        1764.20302721       -20146.31934468       -18382.11631747 
  3.2500e-13           77.91994424            0.00000000        1776.70304622       -20171.31928461       -18394.61623839 
  3.3000e-13           78.50362062            0.00000000        1790.01182868       -20197.93902046       -18407.92719177 
  3.3500e-13           79.12193641            0.00000000        1804.11044699       -20226.14035575       -18422.02990876 
  3.4000e-13           79.77334834            0.00000000        1818.96371184       -20255.85264848       -18436.88893664 
  3.4500e-13           80.45568682            0.00000000        1834.52215283       -20286.97679421       -18452.45464138 
  3.5000e-13           81.16621367            0.00000000        1850.72333500       -20319.38784953       -18468.66451453 
  3.5500e-13           81.90165412            0.00000000        1867.49258832       -20352.93644876       -18485.44386044 
  3.6000e-13           82.65821657            0.00000000        1884.74345806       -20387.44963874       -18502.70618068 
  3.6500e-13           83.43162078            0.00000000        1902.37834775       -20422.73209364       -18520.35374590 
  3.7000e-13           84.21715650            0.00000000        1920.28985579       -20458.56873574       -18538.27887994 
  3.7500e-13           85.00978848            0.00000000        1938.36317031       -20494.72951070       -18556.36634039 
  3.8000e-13           85.80431196            0.00000000        1956.47961400       -20530.97650839       -18574.49689439 
  3.8500e-13           86.59554845            0.00000000        1974.52110895       -20567.07296002       -18592.55185107 
  3.9000e-13           87.37856030            0.00000000        1992.37506862       -20602.79310607       -18610.41803745 
  3.9500e-13           88.14885698            0.00000000        2009.93910142       -20637.93168109       -18627.99257966 
  4.0000e-13           88.90256774            0.00000000        2027.12494803       -20672.31184309       -18645.18689506 
  4.0500e-13           89.63656224            0.00000000        2043.86123121       -20705.79069906       -18661.92946786 
  4.1000e-13           90.34850963            0.00000000        2060.09480421       -20738.26200153       -18678.16719733 
  4.1500e-13           91.03687543            0.00000000        2075.79067792       -20769.65598345       -18693.86530553 
  4.2000e-13           91.70086160            0.00000000        2090.93065612       -20799.93659674       -18709.00594062 
  4.2500e-13           92.34030030            0.00000000        2105.51091151       -20829.09662383       -18723.58571232 
  4.3000e-13           92.95551456            0.00000000        2119.53880982       -20857.15127764       -18737.61246782 
  4.3500e-13           93.54716207            0.00000000        2133.02934735       -20884.13102318       -18751.10167583 
  4.4000e-13           94.11607977            0.00000000        2146.00160784       -20910.07443689       -18764.07282905 
  4.4500e-13           94.66314716            0.00000000        2158.47564513       -20935.02192570       -18776.54628057 
  4.5000e-13           95.18918339            0.00000000        2170.47013736       -20959.01100686       -18788.54086949 
  4.5500e-13           95.69488765            0.00000000        2182.00102738       -20982.07358497       -18800.07255759 
  4.6000e-13           96.18082449            0.00000000        2193.08118768       -21004.23530230       -18811.15411462 
  4.6500e-13           96.64744812            0.00000000        2203.72097466       -21025.51668384       -18821.79570919 
  4.7000e-13           97.09515454            0.00000000        2213.92941850       -21045.93555803       -18832.00613953 
  4.7500e-13           97.52434894            0.00000000        2223.71575749       -21065.51016042       -18841.79440293 
  4.8000e-13           97.93551663            0.00000000        2233.09105792       -21084.26239907       -18851.17134116 
  4.8500e-13           98.32928927            0.00000000        2242.06972259       -21102.22088983       -18860.15116724 
  4.9000e-13           98.70649965            0.00000000        2250.67074054       -21119.42347208       -18868.75273154 
  4.9500e-13           99.06821941            0.00000000        2258.91854665       -21135.91894620       -18877.00039955 
  5.0000e-13           99.41577356            0.00000000        2266.84335374       -21151.76775676       -18884.92440302 
  5.0500e-13           99.75072600            0.00000000        2274.48082094       -21167.04134318       -18892.56052223 
  5.1000e-13          100.07483162            0.00000000        2281.87096282       -21181.81995927       -18899.94899645 
  5.1500e-13          100.38995509            0.00000000        2289.05629688       -21196.18895102       -18907.13265414 
  5.2000e-13          100.69796191            0.00000000        2296.07935952       -21210.23375195       -18914.15439243 
  5.2500e-13          101.00059338            0.00000000        2302.97985528       -21224.03413223       -18921.05427695 
  5.3000e-13          101.29934116            0.00000000        2309.79179675       -21237.65842751       -18927.86663076 
  5.3500e-13          101.59533758    101401096.22999062        2316.54100253       -21251.15849654       -18934.61749401 
  5.4000e-13          101.88390626            0.00000000        2323.12084362       -21264.32102182       -18941.20017820 
  5.4500e-13          102.17052963            0.00000000        2329.65632845       -21277.39620075       -18947.73987230 
  5.5000e-13          102.45497940            0.00000000        2336.14225176       -21290.37359098       -18954.23133922 
  5.5500e-13          102.73653064            0.00000000        2342.56208363       -21303.22006477       -18960.65798114 
  5.6000e-13          103.01398037            0.00000000        2348.88839448       -21315.88066634       -18966.99227186 
  5.6500e-13          103.28568018            0.00000000        2355.08359741       -21328.28007550       -18973.19647809 
  5.7000e-13          103.54958902     87028009.83933593        2361.10115352       -21340.32497673       -18979.22382320 
  5.7500e-13          103.80348402     45559141.34397552        2366.89037785       -21351.91370581       -18985.02332797 
  5.8000e-13          104.04633070            0.00000000        2372.42768205       -21362.99851830       -18990.57083625 
  5.8500e-13          104.27372301            0.00000000        2377.61260098       -21373.37785988       -18995.76525889 
  5.9000e-13          104.48329785            0.00000000        2382.39125258       -21382.94331912       -19000.55206654 
  5.9500e-13          104.67310165     95923951.40204178        2386.71909187       -21391.60522585       -19004.88613398 
  6.0000e-13          104.83786955            0.00000000        2390.47607115       -21399.12304546       -19008.64697430 
  6.0500e-13          104.98081162     59527436.49693464        2393.73538575       -21405.64304192       -19011.90765618 
  6.1000e-13          105.10351493            0.00000000        2396.53322334       -21411.23776685       -19014.70454351 
  6.1500e-13          105.20541789     92106117.65640445        2398.85677858       -21415.88197357       -19017.02519498 
  6.2000e-13          105.28996003            0.00000000        2400.78447878       -21419.73325498       -19018.94877620 
  6.2500e-13          105.35696994    153132729.43402788        2402.31241500       -21422.78446682       -19020.47205183 
  6.3000e-13          105.41318264            0.00000000        2403.59415703       -21425.34356497       -19021.74940794 
  6.3500e-13          105.45571119     62238938.20149256        2404.56387803       -21427.27961294       -19022.71573491 
  6.4000e-13          105.48844703            0.00000000        2405.31030912       -21428.77066118       -19023.46035206 
  6.4500e-13          105.51023444            0.00000000        2405.80709806       -21429.76436063       -19023.95726258 
  6.5000e-13          105.52153534            0.00000000        2406.06477704       -21430.28190687       -19024.21712984 
  6.5500e-13          105.52214501            0.00000000        2406.07867869       -21430.31384307       -19024.23516438 
  6.6000e-13          105.51124130            0.00000000        2405.83005608       -21429.82229671       -19023.99224063 
  6.6500e-13          105.48751758     95167637.74152738        2405.28911615       -21428.74706332       -19023.45794718 
  6.7000e-13          105.45215140     67643470.99167566        2404.48270902       -21427.14122715       -19022.65851813 
  6.7500e-13          105.40332213     70445241.90730053        2403.36932123       -21424.92072631       -19021.55140509 
  6.8000e-13          105.33908404     60959752.86151867        2401.90458706       -21421.99598416       -19020.09139709 
  6.8500e-13          105.25825258     52159284.64375698        2400.06149658       -21418.31236559       -19018.25086902 
  6.9000e-13          105.15994401     66003244.83895645        2397.81989921       -21413.82923227       -19016.00933306 
  6.9500e-13          105.04586416            0.00000000        2395.21869095       -21408.62465973       -19013.40596878 
  7.0000e-13          104.91535918            0.00000000        2392.24296247       -21402.66962092       -19010.42665846 
  7.0500e-13          104.77035030     42867813.52059950        2388.93652113       -21396.05290590       -19007.11638477 
  7.1000e-13          104.61424726    220264525.02546787        2385.37711470       -21388.93124205       -19003.55412735 
  7.1500e-13          104.45332231     60162925.85074144        2381.70776100       -21381.59158267       -18999.88382167 
  7.2000e-13          104.28458403    199557026.88982731        2377.86025013       -21373.89769876       -18996.03744862 
  7.2500e-13          104.11161751            0.00000000        2373.91632884       -21366.01269370       -18992.09636486 
  7.3000e-13          103.92858150            0.00000000        2369.74280625       -21357.66895428       -18987.92614803 
  7.3500e-13          103.73521162     47018748.26821427        2365.33365467       -21348.85320231       -18983.51954764 
  7.4000e-13          103.52964037     23984076.46886662        2360.64629163       -21339.47921720       -18978.83292557 
  7.4500e-13          103.31504943     70772032.29182938        2355.75326484       -21329.69144597       -18973.93818113 
  7.5000e-13          103.09497221            0.00000000        2350.73514160       -21319.65092018       -18968.91577858 
  7.5500e-13          102.86802880            0.00000000        2345.56045822       -21309.29492249       -18963.73446427 
  7.6000e-13          102.63712379     20118005.93913448        2340.29544382       -21298.75646218       -18958.46101837 
  7.6500e-13          102.40666031    105330712.56883551        2335.04049687       -21288.23705485       -18953.19655798 
  7.7000e-13          102.18439429     49843886.29643010        2329.97246563       -21278.09122722       -18948.11876159 
  7.7500e-13          101.96991560     62382070.57088533        2325.08199833       -21268.30099893       -18943.21900059 
  7.8000e-13          101.76863249     86160139.91797991        2320.49241179       -21259.11373015       -18938.62131836 
  7.8500e-13          101.58102137     25672356.77243356        2316.21456948       -21250.55190870       -18934.33733922 
  7.9000e-13          101.41100331            0.00000000        2312.33787756       -21242.79466547       -18930.45678791 
  7.9500e-13          101.25957848            0.00000000        2308.88514212       -21235.88786869       -18927.00272657 
  8.0000e-13          101.12782570            0.00000000        2305.88096191       -21229.88074583       -18923.99978393 
  8.0500e-13          101.01594839     26918818.88856630        2303.32997479       -21224.78238111       -18921.45240632 
  8.1000e-13          100.92456065     61285962.81979837        2301.24618403       -21220.62041485       -18919.37423083 
  8.1500e-13          100.84684689    307729707.39476448        2299.47418231       -21217.08403299       -18917.60985068 
  8.2000e-13          100.78803759     46192971.66429659        2298.13323330       -21214.41082399       -18916.27759069 
  8.2500e-13          100.74076944     35642373.60344678        2297.05544171       -21212.26390773       -18915.20846601 
  8.3000e-13          100.70103065     57026163.58411955        2296.14933188       -21210.45993692       -18914.31060504 
  8.3500e-13          100.66903664    144755151.85604778        2295.41981568       -21209.00790035       -18913.58808466 
  8.4000e-13          100.64287865            0.00000000        2294.82337045       -21207.82020563       -18912.99683518 
  8.4500e-13          100.61975321            0.00000000        2294.29607230       -21206.76850826       -18912.47243596 
  8.5000e-13          100.59905178            0.00000000        2293.82404577       -21205.82493289       -18912.00088712 
  8.5500e-13          100.58090245            0.00000000        2293.41021094       -21204.99550541       -18911.58529447 
  8.6000e-13          100.56610486    130312227.20866218        2293.07280166       -21204.31716600       -18911.24436434 
  8.6500e-13          100.55950878     90462458.61365095        2292.92240003       -21204.01183280       -18911.08943277 
  8.7000e-13          100.55891370     68305686.75748342        2292.90883134       -21203.97991705       -18911.07108570 
  8.7500e-13          100.56831972    174988472.04570758        2293.12330412       -21204.40444364       -18911.28113952 
  8.8000e-13          100.59488028     62966553.02887254        2293.72892853       -21205.61222066       -18911.88329213 
  8.8500e-13          100.63029318            0.00000000        2294.53640096       -21207.22512160       -18912.68872063 
  8.9000e-13          100.67621235     32511464.86953377        2295.58343366       -21209.31863243       -18913.73519878 
  8.9500e-13          100.73333948     30002547.27739571        2296.88602636       -21211.92483146       -18915.03880511 
  9.0000e-13          100.80096171     95876979.45854452        2298.42792466       -21215.01120707       -18916.58328241 
  9.0500e-13          100.87949728     70359203.93570687        2300.21866497       -21218.59674686       -18918.37808189 
  9.1000e-13          100.96656014     37567655.56080956        2302.20384148       -21222.57245302       -18920.36861153 
  9.1500e-13          101.05816331    121543788.70865366        2304.29254454       -21226.75624140       -18922.46369686 
  9.2000e-13          101.15503867     41979663.48695096        2306.50146233       -21231.18128651       -18924.67982418 
  9.2500e-13          101.25192605     67322686.85835712        2308.71065419       -21235.60730211       -18926.89664792 
  9.3000e-13          101.34605662     66953642.44630534        2310.85698623       -21239.90765211       -18929.05066587 
  9.3500e-13          101.43199556            0.00000000        2312.81653553       -21243.83413853       -18931.01760300 
  9.4000e-13          101.50803005            0.00000000        2314.55024703       -21247.30814543       -18932.75789840 
  9.4500e-13          101.57164140            0.00000000        2316.00069057       -21250.21439785       -18934.21370728 
  9.5000e-13          101.62075343    130880941.18938090        2317.12052570       -21252.45785036       -18935.33732466 
  9.5500e-13          101.65786926    149292845.81083706        2317.96682792       -21254.15253263       -18936.18570470 
  9.6000e-13          101.67007499     51777209.08348791        2318.24513857       -21254.70953354       -18936.46439497 
  9.6500e-13          101.65761061     82018245.84430771        2317.96093018       -21254.13892184       -18936.17799165 
  9.7000e-13          101.63361187     34973576.86891469        2317.41371941       -21253.04062877       -18935.62690936 
  9.7500e-13          101.59732726     97336271.21140268        2316.58637063       -21251.38059268       -18934.79422205 
  9.8000e-13          101.55104576     77996694.09896855        2315.53107609       -21249.26352312       -18933.73244702 
  9.8500e-13          101.49473825            0.00000000        2314.24717217       -21246.68814667       -18932.44097450 
  9.9000e-13          101.43227286     57789145.55278541        2312.82285852       -21243.83174183       -18931.00888332 
  9.9500e-13          101.36878579            0.00000000        2311.37524858       -21240.92910004       -18929.55385146 
  1.0000e-12          101.30458474     46581091.60519192        2309.91135895       -21237.99474145       -18928.08338250 
